id,url,source,title,content,created_at,domain,metadata,cleaned_title,cleaned_content,created_at_dt,combined_text,existing_tags,assigned_labels
999820111,https://arxiv.org/abs/2309.10057,raindrop,,Hierarchy Builder: Organizing Textual Spans into a Hierarchy to...,2023-10-06 14:44:10.461000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""retrieval""], ""cover"": ""https://static.arxiv.org/static/browse/0.3.4/images/arxiv-logo-fb.png"", ""highlights"": [], ""favorite"": false}",,Hierarchy Builder: Organizing Textual Spans into a Hierarchy to...,2023-10-06 14:44:10.461000+00:00,Hierarchy Builder: Organizing Textual Spans into a Hierarchy to...,[],[]
999819554,https://twitter.com/LangChainAI/status/1724099234574811149,raindrop,,🦜🤖OpenGPTs Some big updates to OpenGPTs - an open,2023-11-13 16:17:44+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FLangChainAI%2Fstatus%2F1724099234574811149"", ""highlights"": [], ""favorite"": false}",,🦜🤖OpenGPTs Some big updates to OpenGPTs - an open,2023-11-13 16:17:44+00:00,🦜🤖OpenGPTs Some big updates to OpenGPTs - an open,[],[]
999817532,https://twitter.com/marckohlbrugge/status/1768215778166534144,raindrop,,Marc Köhlbrugge on Twitter / X,2024-03-14 10:01:08+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Fmarckohlbrugge%2Fstatus%2F1768215778166534144"", ""highlights"": [], ""favorite"": false}",,Marc Köhlbrugge on Twitter / X,2024-03-14 10:01:08+00:00,Marc Köhlbrugge on Twitter / X,[],[]
999817830,https://twitter.com/CommandBar,raindrop,,CommandBar (@CommandBar) on X,2024-03-02 12:28:55.084000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://pbs.twimg.com/profile_images/1629119228904148992/NCGiOTS-_200x200.png"", ""highlights"": [], ""favorite"": false}",,CommandBar (@CommandBar) on X,2024-03-02 12:28:55.084000+00:00,CommandBar (@CommandBar) on X,[],[]
999820904,https://twitter.com/LangChainAI/status/1682419101531250690,raindrop,,⚒️ @github agent Create an agent that can not jus,2023-07-21 15:55:46+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FLangChainAI%2Fstatus%2F1682419101531250690"", ""highlights"": [], ""favorite"": false}",,⚒️ @github agent Create an agent that can not jus,2023-07-21 15:55:46+00:00,⚒️ @github agent Create an agent that can not jus,[],[]
999816894,https://vectara.com/,raindrop,,Vectara - The Trusted GenAI Platform for All Builders,2024-04-11 16:51:11.238000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""April 11 2024""], ""cover"": ""https://vectara.com/wp-content/uploads/2023/08/cropped-Mask-group.png"", ""highlights"": [], ""favorite"": false}",,Vectara - The Trusted GenAI Platform for All Builders,2024-04-11 16:51:11.238000+00:00,Vectara - The Trusted GenAI Platform for All Builders,[],['AI_Machine_Learning']
999823001,https://twitter.com/eggheadio/status/1200692444196745216,raindrop,,Renaming Fields with GraphQL Aliases - #graphql le,2019-11-30 08:26:01+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Feggheadio%2Fstatus%2F1200692444196745216"", ""highlights"": [], ""favorite"": false}",,Renaming Fields with GraphQL Aliases - #graphql le,2019-11-30 08:26:01+00:00,Renaming Fields with GraphQL Aliases - #graphql le,[],[]
999819246,https://twitter.com/NickADobos/status/1744431544155197708,raindrop,,Guard drone With GPT vision removing the need to,2024-01-08 18:51:04+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FNickADobos%2Fstatus%2F1744431544155197708"", ""highlights"": [], ""favorite"": false}",,Guard drone With GPT vision removing the need to,2024-01-08 18:51:04+00:00,Guard drone With GPT vision removing the need to,[],[]
999820095,https://browse.arxiv.org/pdf/2309.17288.pdf,raindrop,,2309,2023-10-06 17:05:04.661000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fbrowse.arxiv.org%2Fpdf%2F2309.17288.pdf"", ""highlights"": [], ""favorite"": false}",,2309,2023-10-06 17:05:04.661000+00:00,2309,[],[]
999819057,https://chat.openai.com/gpts/editor/g-7zMn7d01M,raindrop,,ChatGPT,2024-01-16 19:51:36.754000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""January 16 2024""], ""cover"": """", ""highlights"": [], ""favorite"": false}",,ChatGPT,2024-01-16 19:51:36.754000+00:00,ChatGPT,[],[]
999820667,https://twitter.com/_Anthony_Jacob_/status/1701255057142907339,raindrop,,RT @levelsio: 🏡 Building a home office startup see,2023-09-11 15:23:08+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2F_Anthony_Jacob_%2Fstatus%2F1701255057142907339"", ""highlights"": [], ""favorite"": false}",,RT @levelsio: 🏡 Building a home office startup see,2023-09-11 15:23:08+00:00,RT @levelsio: 🏡 Building a home office startup see,[],"['Software_Development', 'Project_Business_Development']"
999818801,https://twitter.com/AAAzzam/status/1748395937146282290,raindrop,,"It's Friday, let's talk about why @pydantic is the",2024-01-19 17:24:09+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FAAAzzam%2Fstatus%2F1748395937146282290"", ""highlights"": [], ""favorite"": false}",,"It's Friday, let's talk about why @pydantic is the",2024-01-19 17:24:09+00:00,"It's Friday, let's talk about why @pydantic is the",[],[]
999820199,https://www.storybeat.com/?utm_source=listedai,raindrop,,storybeat - All in one image editing app,2023-10-04 10:27:53.782000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://www.storybeat.com/images/website/share_img.png"", ""highlights"": [], ""favorite"": false}",,storybeat - All in one image editing app,2023-10-04 10:27:53.782000+00:00,storybeat - All in one image editing app,[],[]
999815629,https://x.com/rohanpaul_ai/status/1863921221559304541?s=12,raindrop,,This paper introduces two innovative methods - RAG_SEM and KG_RAG - for answering complex financial questions across multiple documents. The methods combine semantic tagging and knowledge graphs with RAG to improve accuracy and enable multi-hop reasoning across 1810 K reports…,2024-12-03 23:56:34.067000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fx.com%2Frohanpaul_ai%2Fstatus%2F1863921221559304541%3Fs%3D12"", ""highlights"": [], ""favorite"": false}",,This paper introduces two innovative methods - RAG_SEM and KG_RAG - for answering complex financial questions across multiple documents. The methods combine semantic tagging and knowledge graphs with RAG to improve accuracy and enable multi-hop reasoning across 1810 K reports…,2024-12-03 23:56:34.067000+00:00,This paper introduces two innovative methods - RAG_SEM and KG_RAG - for answering complex financial questions across multiple documents. The methods combine semantic tagging and knowledge graphs with RAG to improve accuracy and enable multi-hop reasoning across 1810 K reports…,[],['Personal_Knowledge_Management_Productivity']
999817737,https://logseq.com/,raindrop,,"A privacy-first, open-source knowledge base",2024-03-07 11:54:54.457000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://asset.logseq.com/static/img/social-banner-230118.png"", ""highlights"": [], ""favorite"": false}",,"A privacy-first, open-source knowledge base",2024-03-07 11:54:54.457000+00:00,"A privacy-first, open-source knowledge base",[],['Personal_Knowledge_Management_Productivity']
999816950,https://www.vectary.com/,raindrop,,Vectary - Build interactive 3D and AR solutions online,2024-04-07 00:41:58.879000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""3d""], ""cover"": ""https://vectary.com/website_assets/636cc984003871e3cda597bb/639749cde7938b805b601b13_vectary-3d-design-og.jpg"", ""highlights"": [], ""favorite"": false}",,Vectary - Build interactive 3D and AR solutions online,2024-04-07 00:41:58.879000+00:00,Vectary - Build interactive 3D and AR solutions online,[],[]
999821270,https://twitter.com/alexcornell/status/1658115119027478529,raindrop,,Meet Andever: an interior design agency I created,2023-05-15 14:20:25+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Falexcornell%2Fstatus%2F1658115119027478529"", ""highlights"": [], ""favorite"": false}",,Meet Andever: an interior design agency I created,2023-05-15 14:20:25+00:00,Meet Andever: an interior design agency I created,[],[]
999817599,https://arxiv.org/abs/2402.14963,raindrop,,Mirror: A Multiple-perspective Self-Reflection Method for Knowledge-rich Reasoning,2024-03-11 21:49:09.493000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://arxiv.org/static/browse/0.3.4/images/arxiv-logo-fb.png"", ""highlights"": [], ""favorite"": false}",,Mirror: A Multiple-perspective Self-Reflection Method for Knowledge-rich Reasoning,2024-03-11 21:49:09.493000+00:00,Mirror: A Multiple-perspective Self-Reflection Method for Knowledge-rich Reasoning,[],['Personal_Knowledge_Management_Productivity']
999821184,https://twitter.com/Yampeleg/status/1668337702440165376,raindrop,,The Missing Pieces of GPT-4 Some overlooked tricks,2023-06-12 19:21:19+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FYampeleg%2Fstatus%2F1668337702440165376"", ""highlights"": [], ""favorite"": false}",,The Missing Pieces of GPT-4 Some overlooked tricks,2023-06-12 19:21:19+00:00,The Missing Pieces of GPT-4 Some overlooked tricks,[],[]
999821113,https://twitter.com/_Anthony_Jacob_/status/1670863967340642304,raindrop,,RT @yoheinakajima: 👶🤖 + 🛠️ = 🔥 Excited about how,2023-06-19 18:39:47+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2F_Anthony_Jacob_%2Fstatus%2F1670863967340642304"", ""highlights"": [], ""favorite"": false}",,RT @yoheinakajima: 👶🤖 + 🛠️ = 🔥 Excited about how,2023-06-19 18:39:47+00:00,RT @yoheinakajima: 👶🤖 + 🛠️ = 🔥 Excited about how,[],[]
999819037,https://blog.arguflow.ai/,raindrop,,Arguflow Blog,2024-01-16 19:51:36.764000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""January 16 2024"", ""search""], ""cover"": ""https://blog.arguflow.ai/arguflow-og.png"", ""highlights"": [], ""favorite"": false}",,Arguflow Blog,2024-01-16 19:51:36.764000+00:00,Arguflow Blog,[],[]
999821038,https://twitter.com/e2b_dev/status/1674764733600378882,raindrop,,We’ve just launched a cloud version of a smol deve,2023-06-30 13:00:02+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Fe2b_dev%2Fstatus%2F1674764733600378882"", ""highlights"": [], ""favorite"": false}",,We’ve just launched a cloud version of a smol deve,2023-06-30 13:00:02+00:00,We’ve just launched a cloud version of a smol deve,[],[]
999816444,https://github.com/nus-apr/auto-code-rover,raindrop,,nus-apr/auto-code-rover: A project structure aware autonomous software engineer aiming for autonomous program improvement. Resolved 15.95% tasks in full SWE-bench,2024-05-07 16:52:27.862000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""May 7 2024"", ""site-architecture-tabs""], ""cover"": ""https://opengraph.githubassets.com/6fac8d73bf56ee21471754371f94fd28b299ed79fae8a2a316554227a4b20604/nus-apr/auto-code-rover"", ""highlights"": [], ""favorite"": false}",,nus-apr/auto-code-rover: A project structure aware autonomous software engineer aiming for autonomous program improvement. Resolved 15.95% tasks in full SWE-bench,2024-05-07 16:52:27.862000+00:00,nus-apr/auto-code-rover: A project structure aware autonomous software engineer aiming for autonomous program improvement. Resolved 15.95% tasks in full SWE-bench,[],"['AI_Machine_Learning', 'Software_Development', 'Project_Business_Development']"
999820595,https://app.endpoints.anyscale.com,raindrop,,Anyscale,2023-09-14 10:03:21+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fapp.endpoints.anyscale.com"", ""highlights"": [], ""favorite"": false}",,Anyscale,2023-09-14 10:03:21+00:00,Anyscale,[],[]
999819338,https://twitter.com/_Anthony_Jacob_/status/1740086302778003851,raindrop,,RT @DavidSHolz: Many of my brilliant friends are p,2023-12-27 19:04:38+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2F_Anthony_Jacob_%2Fstatus%2F1740086302778003851"", ""highlights"": [], ""favorite"": false}",,RT @DavidSHolz: Many of my brilliant friends are p,2023-12-27 19:04:38+00:00,RT @DavidSHolz: Many of my brilliant friends are p,[],[]
999818429,https://github.com/langchain-ai/langchain/tree/master/templates/rag-timescale-hybrid-search-time,raindrop,,langchain/templates/rag-timescale-hybrid-search-time at master · langchain-ai/langchain,2024-01-25 00:10:40.372000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""January 25 2024""], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fgithub.com%2Flangchain-ai%2Flangchain%2Ftree%2Fmaster%2Ftemplates%2Frag-timescale-hybrid-search-time"", ""highlights"": [], ""favorite"": false}",,langchain/templates/rag-timescale-hybrid-search-time at master · langchain-ai/langchain,2024-01-25 00:10:40.372000+00:00,langchain/templates/rag-timescale-hybrid-search-time at master · langchain-ai/langchain,[],['AI_Machine_Learning']
999816563,https://aiemploye.com/dashboard/onboarding,raindrop,,Onboarding,2024-05-04 17:10:41.051000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""May 4 2024"", ""webflow""], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Faiemploye.com%2Fdashboard%2Fonboarding"", ""highlights"": [], ""favorite"": false}",,Onboarding,2024-05-04 17:10:41.051000+00:00,Onboarding,[],[]
999819728,https://twitter.com/llama_index/status/1714308852211122614,raindrop,,LlamaIndex 🦙 on Twitter,2023-10-17 20:02:30.541000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://pbs.twimg.com/ext_tw_video_thumb/1714308740743397376/pu/img/u6U940sy89qScdzl.jpg:large"", ""highlights"": [], ""favorite"": false}",,LlamaIndex 🦙 on Twitter,2023-10-17 20:02:30.541000+00:00,LlamaIndex 🦙 on Twitter,[],['AI_Machine_Learning']
999818330,https://github.com/goenning/google-indexing-script,raindrop,,goenning/google-indexing-script,2024-01-27 23:53:46.826000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://opengraph.githubassets.com/3f80abd295cd9033a7ee153bc54bbacd5cea35e4341d8ca2492ee2c260fe26a2/goenning/google-indexing-script"", ""highlights"": [], ""favorite"": false}",,goenning/google-indexing-script,2024-01-27 23:53:46.826000+00:00,goenning/google-indexing-script,[],[]
999819876,https://github.com/AUTOMATIC1111/stable-diffusion-webui,raindrop,,AUTOMATIC1111/stable-diffusion-webui: Stable Diffusion web UI,2023-10-13 16:16:41.752000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""October 13 2023""], ""cover"": ""https://opengraph.githubassets.com/467bf03cee8c53e7b21875e6d5d883971e3cf15a2ea67391c80f244f1c57955d/AUTOMATIC1111/stable-diffusion-webui"", ""highlights"": [], ""favorite"": false}",,AUTOMATIC1111/stable-diffusion-webui: Stable Diffusion web UI,2023-10-13 16:16:41.752000+00:00,AUTOMATIC1111/stable-diffusion-webui: Stable Diffusion web UI,[],[]
999821486,https://twitter.com/GaryMarcus/status/1640884040835428357,raindrop,,"a big deal: @elonmusk, Y. Bengio, S. Russell, ⁦⁦@t",2023-03-29 01:10:16+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FGaryMarcus%2Fstatus%2F1640884040835428357"", ""highlights"": [], ""favorite"": false}",,"a big deal: @elonmusk, Y. Bengio, S. Russell, ⁦⁦@t",2023-03-29 01:10:16+00:00,"a big deal: @elonmusk, Y. Bengio, S. Russell, ⁦⁦@t",[],[]
999819872,https://raw.githubusercontent.com/oobabooga/screenshots/main/print_instruct.png,raindrop,,print_instruct.png (1920×1080),2023-10-13 16:16:41.755000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""October 13 2023""], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fraw.githubusercontent.com%2Foobabooga%2Fscreenshots%2Fmain%2Fprint_instruct.png"", ""highlights"": [], ""favorite"": false}",,print_instruct.png (1920×1080),2023-10-13 16:16:41.755000+00:00,print_instruct.png (1920×1080),[],[]
999817309,https://twitter.com/_Anthony_Jacob_/status/1771092781848514562,raindrop,,x˙ = ax − bxy | y˙ = cxy − dy on Twitter / X,2024-03-22 08:33:19+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2F_Anthony_Jacob_%2Fstatus%2F1771092781848514562"", ""highlights"": [], ""favorite"": false}",,x˙ = ax − bxy | y˙ = cxy − dy on Twitter / X,2024-03-22 08:33:19+00:00,x˙ = ax − bxy | y˙ = cxy − dy on Twitter / X,[],[]
999822101,https://twitter.com/laurieontech/status/1367131883449036801,raindrop,,"@_Anthony_Jacob_ @eggheadio @MaximalGFX Yup, this",2021-03-03 15:16:55+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Flaurieontech%2Fstatus%2F1367131883449036801"", ""highlights"": [], ""favorite"": false}",,"@_Anthony_Jacob_ @eggheadio @MaximalGFX Yup, this",2021-03-03 15:16:55+00:00,"@_Anthony_Jacob_ @eggheadio @MaximalGFX Yup, this",[],[]
999818144,https://twitter.com/levelsio/status/1757388544543220097,raindrop,,⚡️ The new 🏡 Interior AI is now LIVE on @ProductHu,2024-02-13 12:57:34+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Flevelsio%2Fstatus%2F1757388544543220097"", ""highlights"": [], ""favorite"": false}",,⚡️ The new 🏡 Interior AI is now LIVE on @ProductHu,2024-02-13 12:57:34+00:00,⚡️ The new 🏡 Interior AI is now LIVE on @ProductHu,[],['AI_Machine_Learning']
999818359,https://twitter.com/NickADobos/status/1750919069627461990,raindrop,,Whoa,2024-01-26 16:30:11+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FNickADobos%2Fstatus%2F1750919069627461990"", ""highlights"": [], ""favorite"": false}",,Whoa,2024-01-26 16:30:11+00:00,Whoa,[],[]
999818533,https://www.catalyzex.com/paper/arxiv:2309.10923/code,raindrop,,CatalyzeX: machine intelligence to catalyze your projects,2024-01-25 00:09:42.933000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""January 25 2024""], ""cover"": ""https://www.catalyzex.com/favicon.ico"", ""highlights"": [], ""favorite"": false}",,CatalyzeX: machine intelligence to catalyze your projects,2024-01-25 00:09:42.933000+00:00,CatalyzeX: machine intelligence to catalyze your projects,[],"['AI_Machine_Learning', 'Project_Business_Development']"
999821871,https://twitter.com/CryptoCidd/status/1392464957896339457,raindrop,,#Coinbase #HEX $HEX You guys should list it https:,2021-05-12 13:01:31+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FCryptoCidd%2Fstatus%2F1392464957896339457"", ""highlights"": [], ""favorite"": false}",,#Coinbase #HEX $HEX You guys should list it https:,2021-05-12 13:01:31+00:00,#Coinbase #HEX $HEX You guys should list it https:,[],[]
999816262,https://planningregister.sutton.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q5NFPCKC08L00,raindrop,,DM2020/00230 | Prior Approval for a single storey rear extension projecting from the rear of the original house by 6m. | 412 Sutton Common Road Sutton SM3 9JW,2024-05-21 16:14:45.276000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""May 21 2024"", ""26 rosehill garden""], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fplanningregister.sutton.gov.uk%2Fonline-applications%2FapplicationDetails.do%3FactiveTab%3Ddocuments%26keyVal%3DQ5NFPCKC08L00"", ""highlights"": [], ""favorite"": false}",,DM2020/00230 | Prior Approval for a single storey rear extension projecting from the rear of the original house by 6m. | 412 Sutton Common Road Sutton SM3 9JW,2024-05-21 16:14:45.276000+00:00,DM2020/00230 | Prior Approval for a single storey rear extension projecting from the rear of the original house by 6m. | 412 Sutton Common Road Sutton SM3 9JW,[],['Project_Business_Development']
999816161,https://x.com/basehub_ai/status/1802743830782918794,raindrop,,"We're excited to introduce BaseHub Templates, production-ready websites, fully customizable, perfect as a starting point for your next big project.",2024-10-03 09:09:54.083000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Fx.com%2Fbasehub_ai%2Fstatus%2F1802743830782918794"", ""highlights"": [], ""favorite"": false}",,"We're excited to introduce BaseHub Templates, production-ready websites, fully customizable, perfect as a starting point for your next big project.",2024-10-03 09:09:54.083000+00:00,"We're excited to introduce BaseHub Templates, production-ready websites, fully customizable, perfect as a starting point for your next big project.",[],['Project_Business_Development']
999822899,https://twitter.com/ProductHunt/status/1211542685858881536,raindrop,,"Founders, you might want to bookmark this 🔖 Get h",2019-12-30 07:01:00+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FProductHunt%2Fstatus%2F1211542685858881536"", ""highlights"": [], ""favorite"": false}",,"Founders, you might want to bookmark this 🔖 Get h",2019-12-30 07:01:00+00:00,"Founders, you might want to bookmark this 🔖 Get h",[],[]
999815639,https://github.com/anthropics/prompt-eng-interactive-tutorial,raindrop,,GitHub - anthropics/prompt-eng-interactive-tutorial: Anthropic's Interactive Prompt Engineering Tutorial,2024-12-02 14:43:09.022000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""prompt""], ""cover"": ""https://opengraph.githubassets.com/785fd5b90b2b6f4bd415ca4ea3784edc2adb5ddb5f9665959a686394e0701006/anthropics/prompt-eng-interactive-tutorial"", ""highlights"": [], ""favorite"": false}",,GitHub - anthropics/prompt-eng-interactive-tutorial: Anthropic's Interactive Prompt Engineering Tutorial,2024-12-02 14:43:09.022000+00:00,GitHub - anthropics/prompt-eng-interactive-tutorial: Anthropic's Interactive Prompt Engineering Tutorial,[],[]
999817982,https://twitter.com/GeZhang86038849/status/1760848526592901426,raindrop,,[1/n] 🚀 Excited to share our latest work on OpenCo,2024-02-23 02:06:18+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2FGeZhang86038849%2Fstatus%2F1760848526592901426"", ""highlights"": [], ""favorite"": false}",,[1/n] 🚀 Excited to share our latest work on OpenCo,2024-02-23 02:06:18+00:00,[1/n] 🚀 Excited to share our latest work on OpenCo,[],[]
999822263,https://twitter.com/4lpine/status/1346222947615211520,raindrop,,John Otander on Twitter / X,2021-01-04 22:32:16+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2F4lpine%2Fstatus%2F1346222947615211520"", ""highlights"": [], ""favorite"": false}",,John Otander on Twitter / X,2021-01-04 22:32:16+00:00,John Otander on Twitter / X,[],[]
962963384,https://x.com/cj_zZZz/status/1871227397925929294,twitter,x.com/cj_zZZz/status/1871227397925929294,"You have an Idea to turn into Software?

Use CodeGuide to turn that idea into proper developments documentation for AI coding models. 

AI Coding = Detailed Context + Clear Prompting. 

Build web apps, mobile apps, landing pages, extentions... 
— Cj Z 🎯 (@cj_zZZz)",2025-02-04 09:43:34.927000+00:00,x.com,"{'raindrop_id': 962963384, 'raindrop_created': '2025-02-04T09:43:34.927Z', 'raindrop_tags': [], 'raindrop_domain': 'x.com', 'title': 'x.com/cj_zZZz/status/1871227397925929294', 'description': 'You have an Idea to turn into Software?\n\nUse CodeGuide to turn that idea into proper developments documentation for AI coding models. \n\nAI Coding = Detailed Context + Clear Prompting. \n\nBuild web apps, mobile apps, landing pages, extentions... \n— Cj Z 🎯 (@cj_zZZz)', 'html': '', 'type': 'link', 'media': []}",x.com/cj_zZZz/status/1871227397925929294,"You have an Idea to turn into Software? Use CodeGuide to turn that idea into proper developments documentation for AI coding models. AI Coding = Detailed Context + Clear Prompting. Build web apps, mobile apps, landing pages, extentions... — Cj Z 🎯 (@cj_zZZz)",2025-02-04 09:43:34.927000+00:00,"x.com/cj_zZZz/status/1871227397925929294 You have an Idea to turn into Software? Use CodeGuide to turn that idea into proper developments documentation for AI coding models. AI Coding = Detailed Context + Clear Prompting. Build web apps, mobile apps, landing pages, extentions... — Cj Z 🎯 (@cj_zZZz)",[],"['AI_Machine_Learning', 'Software_Development', 'Project_Business_Development']"
999819278,https://twitter.com/rez0__/status/1743266573668757568,raindrop,,🚨 Massive AI Security Release 🚨 @NIST just put ou,2024-01-05 13:41:54+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Frez0__%2Fstatus%2F1743266573668757568"", ""highlights"": [], ""favorite"": false}",,🚨 Massive AI Security Release 🚨 @NIST just put ou,2024-01-05 13:41:54+00:00,🚨 Massive AI Security Release 🚨 @NIST just put ou,[],['AI_Machine_Learning']
999819899,https://twitter.com/lateinteraction,raindrop,,(1) Omar Khattab (@lateinteraction) / X,2023-10-13 16:13:22.252000+00:00,,"{""folder"": ""Unsorted"", ""tags"": [""October 13 2023""], ""cover"": ""https://pbs.twimg.com/profile_images/1613558765764374528/aZQB6U4b_normal.jpg"", ""highlights"": [], ""favorite"": false}",,(1) Omar Khattab (@lateinteraction) / X,2023-10-13 16:13:22.252000+00:00,(1) Omar Khattab (@lateinteraction) / X,[],[]
999823111,https://twitter.com/vadimdemedes/status/1183582530706034688,raindrop,,Vadim Demedes 🇺🇦 on Twitter / X,2019-10-14 03:17:19+00:00,,"{""folder"": ""Unsorted"", ""tags"": [], ""cover"": ""https://rdl.ink/render/https%3A%2F%2Ftwitter.com%2Fvadimdemedes%2Fstatus%2F1183582530706034688"", ""highlights"": [], ""favorite"": false}",,Vadim Demedes 🇺🇦 on Twitter / X,2019-10-14 03:17:19+00:00,Vadim Demedes 🇺🇦 on Twitter / X,[],[]
